"Estimate","Std. Error","t value","Pr(>|t|)","Adiposity","n","exposure"
0.00813008022825907,0.025283226780648,0.321560230376998,0.747787575635082,"trunk_tissue_fat_percentage_f23286_2_0",39587,"current_tobacco_smoking_f1239_0_0_Yes._on_most_or_all_days"
0.0242902798733186,0.0337580883252872,0.719539555654383,0.471812790832916,"trunk_tissue_fat_percentage_f23286_2_0",39587,"current_tobacco_smoking_f1239_0_0_Only_occasionally"
-0.0173771345622722,0.167876119627527,-0.103511652525847,0.917557449176573,"trunk_tissue_fat_percentage_f23286_2_0",37957,"smoking_smokers_in_household_f1259_0_0_Prefer_not_to_answer"
-0.0304423117447496,0.0182759859935831,-1.66570010260667,0.0957814214481177,"trunk_tissue_fat_percentage_f23286_2_0",37957,"smoking_smokers_in_household_f1259_0_0_No"
0.0257676019105629,0.0194007950789768,1.32817246951314,0.184129130588197,"trunk_tissue_fat_percentage_f23286_2_0",37957,"smoking_smokers_in_household_f1259_0_0_Yes._one_household_member_smokes"
0.0635854223505897,0.0522444353206621,1.21707550211462,0.223583064709817,"trunk_tissue_fat_percentage_f23286_2_0",37957,"smoking_smokers_in_household_f1259_0_0_Yes._more_than_one_household_member_smokes"
-0.0136473891880055,0.111603011807857,-0.122285133411111,0.902673826741591,"trunk_tissue_fat_percentage_f23286_2_0",39587,"smoking_status_f20116_0_0_Prefer_not_to_answer"
-0.0226558768439696,0.0103628162293478,-2.18626639154399,0.0288019617588316,"trunk_tissue_fat_percentage_f23286_2_0",39587,"smoking_status_f20116_0_0_Never"
0.0207513268779384,0.0107964414083119,1.92205247017434,0.0546063314036709,"trunk_tissue_fat_percentage_f23286_2_0",39587,"smoking_status_f20116_0_0_Previous"
0.0144362746010323,0.0205957377139824,0.700935057608135,0.483347668396356,"trunk_tissue_fat_percentage_f23286_2_0",39587,"smoking_status_f20116_0_0_Current"
-0.0233231740362161,0.0107424770465566,-2.17111695330009,0.0299292123741367,"trunk_tissue_fat_percentage_f23286_2_0",34105,"at_or_above_moderate_vigorous_recommendation_f22035_0_0"
-0.0205875251819799,0.0136634473234945,-1.50675921636404,0.131881658527158,"trunk_tissue_fat_percentage_f23286_2_0",34105,"at_or_above_moderate_vigorous_walking_recommendation_f22036_0_0"
-0.0275557978454941,0.0500347757103911,-0.550732914343241,0.581819888601897,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Prefer_not_to_answer"
-0.0153877908000572,0.0971135240128906,-0.158451574654161,0.874101785320454,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Do_not_know"
0.00171065368203768,0.0108168743982474,0.15814676394087,0.874341959322241,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Never.rarely"
0.00465420893052958,0.010216290344114,0.455567409868206,0.648703584022852,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Sometimes"
-0.0170101789030051,0.0150850240489463,-1.12762027079389,0.25948716266916,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Often"
0.0226312442049422,0.0214614036027144,1.05450904441683,0.291656363625704,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Most_of_the_time"
-0.0140613114903695,0.0259015403737729,-0.542875492633155,0.587218589854079,"trunk_tissue_fat_percentage_f23286_2_0",39587,"drive_faster_than_motorway_speed_limit_f1100_0_0_Do_not_drive_on_the_motorway"
-0.0273204415771812,0.0102162203373808,-2.6742220385769,0.00749336373981392,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Heavy_DIY_.eg._weeding._lawn_mowing._carpentry._digging."
-0.00173061696862184,0.0100071497680222,-0.172938050168094,0.862701007941226,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Light_DIY_.eg._pruning._watering_the_lawn."
0.0341599444810404,0.0269087354880359,1.26947416374242,0.204279473181187,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_None_of_the_above"
-0.0130632176491339,0.00997358060341853,-1.30978213026688,0.190277161725041,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Other_exercises_.eg._swimming._cycling._keep_fit._bowling."
-0.0249782929863831,0.0142201167908297,-1.75654626145484,0.0790029216142852,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Strenuous_sports"
-0.0154047486357653,0.011669513395096,-1.32008491821424,0.186814311441725,"trunk_tissue_fat_percentage_f23286_2_0",39566,"types_of_physical_activity_in_last_4_weeks_f6164_0_0.multi_Walking_for_pleasure_.not_as_a_means_of_transport."
0.0214685887968234,0.0137173349866296,1.5650699511056,0.117574513879349,"trunk_tissue_fat_percentage_f23286_2_0",39562,"types_of_transport_used_excluding_work_f6162_0_0.multi_Car.motor_vehicle"
-0.0398874642004075,0.0177973914841239,-2.24119721342248,0.0250188314104559,"trunk_tissue_fat_percentage_f23286_2_0",39562,"types_of_transport_used_excluding_work_f6162_0_0.multi_Cycle"
-0.0102858560517095,0.0117474336693785,-0.875583241514375,0.381261959821464,"trunk_tissue_fat_percentage_f23286_2_0",39562,"types_of_transport_used_excluding_work_f6162_0_0.multi_Public_transport"
-0.0179119158607372,0.00992304708943401,-1.80508221913103,0.0710694237723629,"trunk_tissue_fat_percentage_f23286_2_0",39562,"types_of_transport_used_excluding_work_f6162_0_0.multi_Walk"
0.502571838941802,0.127637081864522,3.93750649576309,8.24737710987557e-05,"trunk_tissue_fat_percentage_f23286_2_0",39562,"types_of_transport_used_excluding_work_f6162_0_0.multi_None_of_the_above"
-0.0173284058721605,0.0210552378041037,-0.82299739539314,0.410514436586585,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Calcium"
-0.0481339528928517,0.029311901237779,-1.64213001751022,0.100571012123274,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Iron"
-0.00978038864843223,0.030736342102272,-0.31820275216514,0.750332825319827,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Selenium"
-0.027312077515096,0.0246348499089871,-1.10867643261477,0.267576533787701,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Zinc"
-0.0123645503490203,0.0109673397273743,-1.127397405057,0.259581335139771,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Fish_oil_.including_cod_liver_oil."
-0.000172010701453877,0.0125843211320081,-0.0136686516220863,0.989094402435353,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Glucosamine"
0.0179775176503143,0.010344873337368,1.73781902049739,0.0822504914452781,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_None_of_the_above"
0.00695266637823446,0.152324096080967,0.0456439037362731,0.963594305935381,"trunk_tissue_fat_percentage_f23286_2_0",39587,"mineral_and_other_dietary_supplements_f6179_0_0.multi_Prefer_not_to_answer"
-0.0428422244063868,0.0372821250059293,-1.14913579629845,0.250506939044828,"trunk_tissue_fat_percentage_f23286_2_0",39587,"vitamin_and_mineral_supplements_f6155_0_0.multi_Folic_acid_or_Folate_.Vit_B9."
-0.0198880469537263,0.0120639333620475,-1.6485541122345,0.0992469586714593,"trunk_tissue_fat_percentage_f23286_2_0",39587,"vitamin_and_mineral_supplements_f6155_0_0.multi_Multivitamins_..._minerals"
